No.,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,countries_shipped_to,inventory_total,origin_country,merchant_rating
194,11.0,10,1000,0,3.64,357,155.0,65.0,51.0,25.0,61.0,0,0,0,0,blue,S,50,2,41,50,CN,4.066326401056347
195,8.0,7,50,0,4.0,6,2.0,2.0,2.0,0.0,0.0,0,0,0,0,blue,XS,4,3,42,50,CN,4.159898345521498
196,22.0,169,1000,1,3.38,542,195.0,93.0,92.0,49.0,113.0,0,0,0,0,white,M,50,5,35,50,CN,4.147414623701959
197,8.0,7,10000,1,3.7,2441,1070.0,460.0,373.0,181.0,357.0,0,0,0,0,white,S,50,3,41,50,CN,4.066326401056347
198,19.0,26,1000,1,3.01,205,57.0,25.0,43.0,23.0,57.0,2,1,0,1,other,L,10,6,47,40,CN,4.1596671949286845
199,11.0,10,1000,0,3.67,215,94.0,32.0,40.0,23.0,26.0,0,0,0,0,pink,S,50,2,39,50,CN,4.063525452250736
200,6.0,6,1000,0,4.17,505,295.0,108.0,36.0,23.0,43.0,0,0,0,0,pink,XS,9,2,37,50,CN,4.348798397863819
201,7.0,56,5000,1,4.16,1378,747.0,317.0,172.0,66.0,76.0,0,0,0,0,pink,S,15,2,41,50,CN,4.001546269130125
202,7.0,6,10000,1,3.84,1978,951.0,368.0,285.0,144.0,230.0,0,0,0,0,white,XS,10,2,20,50,CN,4.055028999858537
203,8.0,11,100,0,2.81,21,5.0,2.0,4.0,4.0,6.0,0,0,0,0,red,S,50,2,17,50,CN,3.5806451612903225
204,14.0,26,100,0,3.61,72,31.0,14.0,8.0,6.0,13.0,0,0,0,0,grey,XS,2,3,39,50,CN,4.087339201083277
205,6.0,6,100,1,3.67,27,9.0,8.0,5.0,2.0,3.0,0,0,0,0,brown,XXS,5,2,38,50,CN,4.040595111583422
206,11.0,12,5000,0,3.45,1045,383.0,181.0,188.0,109.0,184.0,0,0,0,0,black,S,50,2,79,50,CN,3.946308724832215
207,6.0,21,5000,0,3.18,573,174.0,96.0,97.0,69.0,137.0,0,0,0,0,red,S,13,2,34,50,CN,4.113869950137377
208,7.0,47,5000,0,4.02,556,308.0,90.0,69.0,39.0,50.0,0,0,0,0,other,M,50,2,42,50,CN,3.939481594918042
209,6.0,76,10000,1,4.29,1741,1074.0,324.0,191.0,73.0,79.0,1,0,1,0,black,S,50,2,32,50,CN,4.183387194147519
210,7.0,16,10000,0,3.71,1792,802.0,331.0,255.0,146.0,258.0,0,0,0,0,red,S,50,2,45,50,CN,3.907168037602821
211,9.0,65,1000,1,3.7,162,70.0,32.0,26.0,10.0,24.0,0,0,0,0,red,M,50,3,36,50,CN,3.9647198339756895
212,8.0,10,50,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,XS,5,2,23,50,CN,3.874015748031496
213,11.0,84,100,1,3.61,18,6.0,5.0,4.0,0.0,3.0,0,0,0,0,grey,XS,5,2,27,50,CN,3.855172413793104
214,8.0,7,100000,1,3.76,11062,4663.0,2418.0,1868.0,842.0,1271.0,0,0,0,0,green,M,10,2,38,50,CN,4.052504442470013
215,18.0,17,10000,0,4.17,3229,1834.0,691.0,340.0,140.0,224.0,0,0,0,0,other,OTHER,18,5,39,50,CN,4.250528860682985
216,11.0,30,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,other,S,50,3,78,50,CN,4.295123999823173
217,4.83,51,50,1,2.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,white,XS,3,1,39,50,VE,3.824561403508772
218,8.0,7,100,1,4.57,7,5.0,1.0,1.0,0.0,0.0,0,0,0,0,dual,XS,2,3,37,50,CN,3.814754098360656
219,5.85,13,1000,1,3.16,602,186.0,104.0,97.0,52.0,163.0,0,0,0,0,blue,XS,9,2,38,50,CN,3.8947368421052633
220,11.0,10,100,1,3.96,25,17.0,0.0,2.0,2.0,4.0,2,1,1,0,red,XS,50,2,27,50,CN,4.277078085642318
221,9.0,34,100,1,4.44,18,13.0,3.0,0.0,1.0,1.0,0,0,0,0,black,M,50,3,39,50,CN,4.124909747292419
222,15.0,101,1000,0,3.91,646,334.0,106.0,94.0,41.0,71.0,1,1,0,0,yellow,L,22,4,40,50,CN,4.16027406693293
223,5.0,5,1000,0,4.06,197,109.0,37.0,25.0,6.0,20.0,0,0,0,0,white,M,50,2,39,50,CN,4.15823754789272
224,8.0,7,100,1,3.52,23,9.0,3.0,4.0,5.0,2.0,0,0,0,0,pink,S,17,3,41,50,CN,3.933581376640354
225,5.69,5,5000,0,4.26,798,469.0,174.0,88.0,30.0,37.0,1,0,1,0,black,M,50,1,51,50,US,4.236471123237836
226,6.0,6,100,0,4.0,8,5.0,0.0,1.0,2.0,0.0,0,0,0,0,dual,XS,5,2,23,50,CN,3.874015748031496
227,8.0,8,5000,1,4.03,579,295.0,119.0,87.0,42.0,36.0,0,0,0,0,black,M,50,2,41,50,CN,4.020434709634105
228,6.0,41,5000,1,4.1,939,496.0,209.0,124.0,49.0,61.0,0,0,0,0,white,S,47,2,41,50,CN,3.9492242595204514
229,11.0,89,100,0,3.77,48,22.0,8.0,9.0,3.0,6.0,0,0,0,0,red,S,4,2,37,50,CN,4.253287170683521
230,1.72,56,100,1,4.0,6,3.0,1.0,1.0,1.0,0.0,0,0,0,0,red,XXXS,5,1,27,36,CN,4.097159940209267
231,5.78,26,10000,0,3.84,1426,659.0,287.0,219.0,112.0,149.0,0,0,0,0,white,S,50,2,37,50,CN,3.9822485207100593
232,11.0,10,5000,0,4.23,1109,658.0,217.0,131.0,33.0,70.0,0,0,0,0,black,M,50,2,48,50,CN,4.274865940148763
233,12.0,11,1000,0,3.67,646,261.0,140.0,109.0,43.0,93.0,0,0,0,0,white,S,50,3,24,50,CN,3.891954022988506
234,8.0,42,1000,0,3.5,409,158.0,67.0,74.0,41.0,69.0,0,0,0,0,other,S,50,3,41,50,CN,3.8759634768172657
235,1.89,2,100,0,3.46,39,16.0,8.0,2.0,4.0,9.0,0,0,0,0,black,XS,1,1,33,50,CN,4.105555555555555
236,12.0,17,1000,0,4.21,103,60.0,20.0,13.0,5.0,5.0,0,0,0,0,white,M,50,3,43,50,CN,3.9103428069147377
237,6.0,6,10000,1,3.6,569,243.0,90.0,88.0,59.0,89.0,0,0,0,0,pink,XS,2,2,20,50,CN,3.938200710965272
238,4.0,4,5000,1,4.28,1754,1064.0,353.0,184.0,65.0,88.0,1,0,1,0,blue,XS,4,1,18,50,CN,4.156197708842837
239,7.0,33,100,0,2.75,8,3.0,0.0,1.0,0.0,4.0,0,0,0,0,blue,S,29,2,43,50,CN,3.9174494870624414
240,8.0,7,100,0,3.9,21,9.0,7.0,2.0,0.0,3.0,0,0,0,0,blue,XS,50,3,21,50,CN,4.3183153770812925
241,5.0,5,100,0,4.5,6,4.0,1.0,1.0,0.0,0.0,0,0,0,0,pink,S,50,2,45,50,CN,3.8675471698113206
242,5.84,5,10000,0,3.45,1312,491.0,217.0,228.0,145.0,231.0,0,0,0,0,grey,S,43,1,48,50,CN,3.884543645859239
243,8.0,13,10000,0,3.99,2753,1428.0,522.0,385.0,171.0,247.0,0,0,0,0,grey,S,50,3,44,50,CN,3.97562447206468
244,19.0,21,5000,0,4.09,1561,897.0,289.0,149.0,74.0,152.0,0,0,0,0,blue,OTHER,1,6,40,50,CN,4.092913558578323
245,11.0,10,100,1,3.54,13,5.0,3.0,1.0,2.0,2.0,0,0,0,0,black,XL,50,2,42,50,CN,4.15593220338983
246,3.85,10,50,0,3.33,3,1.0,1.0,0.0,0.0,1.0,0,0,0,0,blue,OTHER,7,1,25,50,CN,4.039473684210527
247,9.0,48,1000,1,4.01,135,69.0,25.0,23.0,10.0,8.0,0,0,0,0,blue,M,50,3,25,50,CN,3.7487937273823886
248,8.0,9,7,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,other,XXS,5,3,38,50,CN,4.052504442470013
249,11.0,10,1000,0,4.0,221,103.0,59.0,33.0,7.0,19.0,0,0,0,0,white,M,6,3,36,50,CN,4.004267016780864
250,6.0,13,20000,1,3.85,1124,572.0,183.0,153.0,62.0,154.0,0,0,0,0,red,S,50,2,40,50,CN,4.084969487927832
251,5.0,33,100000,0,3.98,13789,6862.0,2836.0,2131.0,901.0,1059.0,0,0,0,0,other,S,50,1,41,50,CN,4.036080872613097
252,16.0,14,100,1,4.05,82,43.0,18.0,11.0,2.0,8.0,0,0,0,0,white,S,50,5,36,50,CN,4.217898832684825
253,13.0,11,100,0,3.91,11,7.0,1.0,0.0,1.0,2.0,0,0,0,0,yellow,S,50,3,28,50,CN,3.473684210526316
254,9.0,34,100,1,3.14,28,8.0,6.0,3.0,4.0,7.0,0,0,0,0,blue,XS,50,3,40,50,CN,3.5346467391304346
255,7.0,6,100,1,3.64,11,4.0,4.0,0.0,1.0,2.0,0,0,0,0,pink,S,50,2,104,50,CN,4.264327485380117
256,6.0,6,20000,0,3.96,4082,2138.0,667.0,637.0,255.0,385.0,0,0,0,0,white,S,50,2,40,50,CN,3.998651118266469
257,8.0,7,10000,1,3.71,903,378.0,190.0,143.0,80.0,112.0,0,0,0,0,pink,S,50,2,35,50,CN,3.965700632033297
258,4.7,17,100,1,4.0,10,4.0,3.0,2.0,1.0,0.0,0,0,0,0,blue,XS,3,1,43,50,CN,4.006692220293909
259,4.0,4,10000,1,3.45,1412,504.0,299.0,211.0,129.0,269.0,0,0,0,0,white,XXS,46,1,45,50,CN,4.149262096020923
260,8.0,7,5000,1,3.57,309,111.0,64.0,63.0,33.0,38.0,0,0,0,0,white,S,50,2,41,50,CN,3.945945945945946
261,16.0,59,1000,1,3.5,222,81.0,44.0,42.0,14.0,41.0,0,0,0,0,black,OTHER,50,4,43,50,CN,3.89714133048357
262,11.0,10,100,0,3.29,38,13.0,5.0,8.0,4.0,8.0,0,0,0,0,blue,M,50,3,80,50,CN,3.732142857142857
263,5.77,5,10000,0,3.85,2892,1352.0,574.0,443.0,227.0,296.0,0,0,0,0,black,S,50,2,43,50,CN,3.975069673169496
264,8.0,84,10000,0,4.19,3679,2077.0,783.0,446.0,192.0,181.0,1,0,1,0,black,M,50,3,37,50,CN,4.187813611190267
265,14.0,13,100,0,4.5,113,82.0,17.0,7.0,3.0,4.0,1,0,1,0,grey,S,50,3,40,50,CN,4.04772518683624
266,6.0,26,100,0,3.25,12,2.0,2.0,6.0,1.0,1.0,0,0,0,0,black,XS,50,2,40,50,CN,3.646464646464647
267,13.0,11,100,1,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,yellow,S,29,3,42,50,CN,4.032956080706961
268,11.0,50,20000,0,4.22,2878,1646.0,632.0,324.0,126.0,150.0,1,0,1,0,white,M,50,3,43,50,CN,3.967520145210528
269,4.0,4,5000,0,3.39,783,268.0,129.0,155.0,102.0,129.0,0,0,0,0,pink,S,7,1,48,50,CN,3.884543645859239
270,5.77,16,1000,0,3.72,687,281.0,151.0,114.0,61.0,80.0,0,0,0,0,black,L,50,2,44,50,CN,4.220091324200913
271,9.0,50,20000,0,4.17,2440,1415.0,448.0,305.0,116.0,156.0,0,0,0,0,black,M,50,3,41,50,CN,4.007149477028995
272,11.0,16,10000,1,3.75,1586,716.0,284.0,260.0,118.0,208.0,0,0,0,0,black,XS,50,2,42,50,CN,4.15239979798147
273,7.0,6,50,0,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,blue,XS,50,2,139,50,CN,4.352941176470588
274,9.0,22,1000,1,4.24,131,79.0,25.0,14.0,6.0,7.0,0,0,0,0,grey,S,7,3,51,50,CN,4.231842338352524
275,5.8100000000000005,34,1000,1,3.54,54,19.0,8.0,17.0,3.0,7.0,0,0,0,0,red,XS,2,2,43,50,CN,4.006692220293909
276,11.0,59,100,0,3.66,56,20.0,14.0,10.0,7.0,5.0,0,0,0,0,red,M,50,3,54,50,CN,4.194554146747038
277,11.0,10,20000,0,3.69,2160,985.0,356.0,320.0,156.0,343.0,0,0,0,0,red,S,50,2,37,50,CN,4.023291043363
278,8.0,7,5000,1,3.53,876,355.0,168.0,112.0,70.0,171.0,0,0,0,0,blue,XXS,50,3,42,50,CN,3.903585657370518
279,11.0,10,10000,0,3.65,2422,1056.0,419.0,375.0,190.0,382.0,0,0,0,0,white,S,50,3,46,50,CN,4.310432990739798
280,6.0,6,5000,0,4.07,844,440.0,187.0,114.0,44.0,59.0,0,0,0,0,white,XS,50,2,24,50,CN,3.908535421042582
281,5.0,6,5000,0,4.07,824,441.0,165.0,112.0,43.0,63.0,0,0,0,0,grey,S,50,1,41,50,CN,4.048355604368784
282,6.0,6,5000,1,3.92,609,306.0,112.0,88.0,41.0,62.0,0,0,0,0,blue,XS,50,2,38,50,CN,3.923458540042523
283,8.0,7,5000,1,4.02,1061,536.0,212.0,180.0,63.0,70.0,0,0,0,0,black,S,50,2,43,50,CN,4.105967054218412
284,13.0,26,100,0,4.06,113,65.0,16.0,15.0,8.0,9.0,0,0,0,0,other,OTHER,50,3,35,50,CN,4.4630635524171645
285,11.0,10,100,0,3.73,22,9.0,5.0,4.0,1.0,3.0,0,0,0,0,yellow,OTHER,5,3,68,50,CN,4.024054982817869
286,5.65,25,10000,0,3.65,418,180.0,74.0,65.0,36.0,63.0,0,0,0,0,blue,OTHER,50,1,43,50,CN,4.01760068186661
287,4.83,51,50,1,2.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,white,XS,3,1,39,50,VE,3.824561403508772
288,8.0,16,10000,0,4.04,1589,770.0,391.0,248.0,77.0,103.0,0,0,0,0,white,S,9,2,43,50,CN,4.194270122783084
289,3.0,3,100,1,4.29,58,36.0,13.0,3.0,2.0,4.0,1,0,1,0,black,S,5,1,34,50,CN,3.883809523809524
290,8.0,7,50,0,3.88,8,5.0,1.0,0.0,0.0,2.0,0,0,0,0,yellow,XS,1,2,25,50,CN,3.736526946107785
291,13.0,14,10000,0,3.74,1938,870.0,366.0,287.0,159.0,256.0,0,0,0,0,blue,S,50,3,18,50,CN,3.941090376875229
292,11.0,88,5000,0,4.1,1514,819.0,323.0,188.0,71.0,113.0,0,0,0,0,other,S,25,3,35,50,CN,4.022153226483176
293,7.0,22,10,0,3.5,4,1.0,1.0,1.0,1.0,0.0,0,0,0,0,pink,XS,3,2,37,50,CN,3.760287393860222
294,5.0,5,5000,0,3.97,538,287.0,90.0,69.0,41.0,51.0,0,0,0,0,white,XS,6,2,29,50,CN,3.775450843513671
295,6.0,6,1000,0,3.84,309,146.0,53.0,51.0,32.0,27.0,0,0,0,0,black,XXL,50,2,39,50,CN,3.928879661292949
296,13.0,11,100,1,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,yellow,S,29,3,42,50,CN,4.032956080706961
297,3.0,3,20000,1,4.12,2826,1573.0,546.0,374.0,147.0,186.0,0,0,0,0,blue,S,6,1,49,50,CN,4.1214837434884135
298,12.0,26,5000,0,4.16,663,385.0,119.0,84.0,28.0,47.0,0,0,0,0,white,S,50,3,43,50,CN,4.100615674746242
299,11.0,10,100,1,3.09,22,5.0,5.0,4.0,3.0,5.0,0,0,0,0,black,S,50,3,38,50,CN,3.967610844908109
300,8.0,118,10000,0,3.85,2519,1158.0,545.0,370.0,181.0,265.0,0,0,0,0,dual,S,50,2,43,50,CN,4.02469661486055
301,5.85,13,1000,1,3.16,602,186.0,104.0,97.0,52.0,163.0,0,0,0,0,blue,XS,9,2,38,50,CN,3.8947368421052633
302,6.0,6,100,0,3.07,55,17.0,6.0,11.0,6.0,15.0,0,0,0,0,black,XS,1,2,27,50,CN,3.930572945900436
303,9.0,57,1000,0,3.63,146,61.0,32.0,15.0,14.0,24.0,0,0,0,0,black,S,50,3,71,50,US,4.143054978534829
304,8.0,7,1000,0,3.6,141,64.0,22.0,19.0,7.0,29.0,0,0,0,0,pink,S,50,3,24,50,CN,3.881463802704853
305,5.0,5,100,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,black,L,13,2,41,50,CN,4.224604966139955
306,8.0,7,50,0,3.71,7,4.0,0.0,1.0,1.0,1.0,0,0,0,0,grey,XS,5,2,23,50,CN,3.5450236966824646
307,9.0,8,20000,1,3.94,4304,2089.0,901.0,650.0,287.0,377.0,0,0,0,0,white,M,50,3,41,50,CN,4.079885575038406
308,8.0,7,10000,1,3.32,1061,351.0,192.0,184.0,110.0,224.0,0,0,0,0,blue,M,30,3,28,50,CN,4.080890773644167
309,4.8100000000000005,5,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,XS,5,1,47,50,CN,4.333333333333333
310,14.0,104,100,1,3.44,71,20.0,17.0,19.0,4.0,11.0,0,0,0,0,other,S,50,4,31,50,CN,3.76158940397351
311,8.0,7,50,0,3.88,8,5.0,1.0,0.0,0.0,2.0,0,0,0,0,yellow,XS,1,2,25,50,CN,3.736526946107785
312,8.0,26,100,0,5.0,13,13.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,S,50,2,33,50,CN,3.659420289855072
313,7.0,81,100,1,3.57,23,10.0,2.0,5.0,3.0,3.0,0,0,0,0,green,XS,30,2,43,50,CN,3.8566166798211
314,3.0,3,100,0,3.67,12,4.0,3.0,3.0,1.0,1.0,0,0,0,0,white,XXS,2,1,40,50,CN,4.291469816272966
315,8.0,8,1000,0,3.63,187,80.0,33.0,31.0,11.0,32.0,0,0,0,0,white,S,50,3,38,50,CN,4.089721749006246
316,8.0,10,100,0,3.5,6,3.0,0.0,1.0,1.0,1.0,0,0,0,0,yellow,XS,5,2,20,50,CN,3.786324786324786
317,12.0,11,5000,0,3.34,887,305.0,161.0,140.0,97.0,184.0,0,0,0,0,blue,S,50,3,14,50,CN,3.681684622918707
318,11.0,22,100,1,2.71,24,6.0,2.0,5.0,1.0,10.0,2,1,0,1,black,OTHER,1,2,43,50,CN,4.018766756032171
319,8.0,7,100,1,3.0,11,3.0,1.0,3.0,1.0,3.0,0,0,0,0,white,S,50,2,35,50,CN,4.484396671289876
320,8.0,7,100,0,4.39,111,77.0,14.0,10.0,6.0,4.0,1,0,1,0,other,S,50,3,38,50,CN,4.212403100775194
321,6.0,30,1000,0,3.53,325,130.0,61.0,48.0,24.0,62.0,0,0,0,0,blue,S,50,2,41,50,CN,3.793733681462141
322,11.0,26,100,0,4.25,12,8.0,2.0,0.0,1.0,1.0,0,0,0,0,other,OTHER,50,2,70,50,CN,4.054919908466819
323,8.0,7,100,1,3.86,28,14.0,4.0,5.0,2.0,3.0,0,0,0,0,red,XS,2,3,28,50,CN,4.390326209223847
324,8.0,7,1000,0,3.58,605,210.0,144.0,117.0,56.0,78.0,0,0,0,0,white,S,24,2,36,50,CN,4.014180721756337
325,9.0,9,10000,1,3.74,2148,822.0,539.0,410.0,169.0,208.0,0,0,0,0,white,S,50,3,44,50,CN,4.203725356458476
326,14.0,12,10,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,pink,OTHER,5,3,41,50,CN,4.173049799283932
327,13.0,11,5000,1,3.88,1224,569.0,278.0,175.0,67.0,135.0,0,0,0,0,red,XL,34,3,19,50,CN,3.981073222310336
328,4.84,5,100,1,4.09,57,30.0,12.0,10.0,0.0,5.0,0,0,0,0,white,XS,2,1,43,50,CN,3.9514876700416175
329,5.0,5,1000,0,4.11,94,54.0,16.0,13.0,2.0,9.0,0,0,0,0,blue,L,50,2,43,50,CN,4.044844768110387
330,14.0,89,5000,1,3.43,647,227.0,134.0,98.0,64.0,124.0,0,0,0,0,red,S,9,3,40,50,CN,4.231746031746032
331,3.0,60,100,1,3.57,28,12.0,6.0,2.0,2.0,6.0,1,0,0,1,grey,XXXS,1,1,27,50,CN,3.952
332,7.0,6,10000,0,3.35,1786,660.0,264.0,301.0,162.0,399.0,0,0,0,0,pink,S,4,2,47,50,CN,3.7324733595064497
333,5.0,5,50000,0,3.93,7088,3367.0,1510.0,1148.0,469.0,594.0,0,0,0,0,blue,S,50,1,29,50,CN,4.095287866910548
334,9.0,8,100,0,4.07,27,14.0,8.0,1.0,1.0,3.0,0,0,0,0,yellow,M,50,3,22,50,US,4.336583273766976
335,9.0,8,1000,1,4.22,237,138.0,50.0,26.0,9.0,14.0,0,0,0,0,black,M,50,3,138,50,CN,4.264658501827795
336,8.0,11,1000,0,4.13,127,70.0,30.0,10.0,7.0,10.0,0,0,0,0,pink,S,50,3,15,50,CN,4.30635838150289
337,11.0,10,2,0,2.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,yellow,S,50,3,19,50,CN,3.999061341343221
338,19.0,17,5000,0,3.77,1163,559.0,212.0,135.0,77.0,180.0,1,1,0,0,blue,OTHER,2,5,27,50,CN,3.959994727476438
339,8.0,25,10000,0,3.65,2324,1009.0,401.0,358.0,212.0,344.0,0,0,0,0,yellow,S,50,3,39,50,CN,4.227584840882081
340,7.0,6,10000,0,3.91,1797,885.0,366.0,230.0,139.0,177.0,0,0,0,0,red,S,50,2,32,50,CN,4.124874220165023
341,9.0,8,100,1,3.18,72,17.0,19.0,12.0,8.0,16.0,0,0,0,0,red,S,10,3,26,50,CN,3.7291666666666665
342,12.0,11,5000,0,3.11,434,146.0,58.0,59.0,38.0,133.0,0,0,0,0,pink,XS,3,3,29,50,CN,3.775450843513671
343,8.0,7,100,0,3.9,21,9.0,7.0,2.0,0.0,3.0,0,0,0,0,blue,XS,50,3,21,50,CN,4.3183153770812925
344,7.0,6,1000,0,3.19,245,77.0,44.0,39.0,19.0,66.0,0,0,0,0,green,M,50,2,43,50,CN,4.012953645219998
345,8.0,17,1000,1,3.93,426,216.0,77.0,60.0,34.0,39.0,0,0,0,0,black,M,50,2,41,50,CN,3.984157051833993
346,8.0,7,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,grey,M,50,3,10,50,CN,3.966034958601656
347,11.0,10,20000,0,4.32,3648,2418.0,548.0,327.0,126.0,229.0,1,0,1,0,black,XL,1,2,39,1,CN,4.29226618705036
348,11.0,30,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,green,XS,10,2,33,50,CN,4.007246376811594
349,3.7,47,100,1,3.18,11,4.0,1.0,1.0,3.0,2.0,0,0,0,0,pink,XXS,9,1,38,50,CN,3.4094707520891365
350,14.0,12,5000,1,3.75,1892,780.0,431.0,317.0,147.0,217.0,0,0,0,0,black,M,48,3,37,50,CN,4.030461482337205
351,11.0,10,5000,1,4.26,1273,735.0,295.0,134.0,55.0,54.0,1,0,1,0,other,XS,50,2,38,50,CN,4.1023209420732165
352,18.0,16,1000,1,3.63,477,181.0,112.0,75.0,43.0,66.0,1,0,0,1,yellow,S,50,5,27,50,CN,4.146030245746692
353,12.0,118,20000,1,4.29,4266,2611.0,850.0,449.0,145.0,211.0,1,0,1,0,black,S,50,3,38,50,CN,4.256076906849893
354,14.0,43,1000,1,4.05,167,93.0,32.0,18.0,5.0,19.0,0,0,0,0,other,S,50,3,43,50,CN,3.8720443837787855
355,8.0,75,50,0,4.33,3,1.0,2.0,0.0,0.0,0.0,0,0,0,0,black,S,50,3,41,50,CN,4.002933165723864
356,1.77,2,10000,1,4.03,510,267.0,103.0,67.0,35.0,38.0,0,0,0,0,white,OTHER,50,1,45,50,CN,4.237547892720307
357,3.73,9,5000,0,4.14,856,475.0,171.0,112.0,49.0,49.0,0,0,0,0,grey,S,50,1,44,50,CN,4.145660706498037
358,8.0,22,100,0,3.92,12,7.0,1.0,2.0,0.0,2.0,0,0,0,0,black,S,47,2,43,50,CN,4.049640276733805
359,18.0,27,5000,1,4.09,1903,994.0,449.0,234.0,85.0,141.0,0,0,0,0,blue,M,50,5,42,50,CN,4.052917060864081
360,4.0,4,100,1,4.07,46,23.0,12.0,6.0,1.0,4.0,0,0,0,0,yellow,S,50,1,48,50,CN,3.884543645859239
361,5.68,7,10000,0,3.89,1232,588.0,250.0,188.0,81.0,125.0,0,0,0,0,blue,XXXL,50,1,41,50,CN,4.05448038176034
362,14.0,12,5000,1,4.06,643,365.0,109.0,73.0,33.0,63.0,0,0,0,0,blue,XXS,2,3,43,50,CN,4.006692220293909
363,1.75,6,50,1,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,black,XXS,1,1,35,50,CN,4.06901509705248
364,14.0,84,100,1,4.13,60,35.0,10.0,7.0,4.0,4.0,0,0,0,0,white,OTHER,2,3,43,50,CN,3.7078916372202593
365,8.0,7,1000,1,2.75,127,29.0,17.0,19.0,17.0,45.0,0,0,0,0,red,XXS,5,3,25,50,CN,3.9568109820485744
366,6.0,9,10000,0,4.04,2211,1123.0,468.0,354.0,117.0,149.0,0,0,0,0,pink,S,50,2,41,50,CN,4.032946686271306
367,5.89,5,5000,0,3.25,392,127.0,65.0,69.0,40.0,91.0,0,0,0,0,red,XS,2,2,24,50,CN,3.849592549476135
368,5.0,5,1000,1,3.77,435,191.0,87.0,69.0,41.0,47.0,0,0,0,0,white,M,50,1,39,50,CN,4.288179242853464
369,2.71,3,20000,0,4.03,7022,3502.0,1523.0,1145.0,416.0,436.0,0,0,0,0,grey,S,50,1,38,50,CN,4.04915734980066
370,11.0,10,100,0,5.0,3,3.0,0.0,0.0,0.0,0.0,0,0,0,0,blue,OTHER,3,2,42,50,CN,4.247491638795987
371,16.0,14,100,0,4.1,10,6.0,1.0,2.0,0.0,1.0,0,0,0,0,blue,S,50,4,44,50,CN,4.155031839552461
372,7.0,26,5000,0,4.01,542,283.0,111.0,69.0,29.0,50.0,0,0,0,0,white,S,50,2,37,50,CN,4.216694976947343
373,4.0,4,50,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,blue,XS,20,1,44,50,CN,3.515748031496063
374,6.0,6,100,1,3.13,8,3.0,1.0,1.0,0.0,3.0,0,0,0,0,pink,S,50,2,41,50,CN,4.079885575038406
375,8.0,17,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,S,50,3,48,50,CN,3.625
376,4.0,4,100,1,4.24,41,25.0,6.0,7.0,1.0,2.0,1,0,1,0,red,S,50,1,50,50,CN,3.8584998362266623
377,11.0,20,10000,0,3.92,2841,1352.0,636.0,397.0,185.0,271.0,0,0,0,0,blue,S,16,3,41,50,CN,3.871635276048824
378,12.0,59,5000,0,3.47,371,137.0,64.0,69.0,40.0,61.0,0,0,0,0,white,S,50,3,41,50,CN,4.062360801781737
379,11.0,11,1000,0,2.99,228,59.0,38.0,36.0,32.0,63.0,0,0,0,0,red,S,50,2,17,50,CN,4.032864741641338
380,1.91,2,10000,0,4.05,697,385.0,125.0,81.0,48.0,58.0,0,0,0,0,blue,XS,2,1,22,50,CN,4.105460608586911
381,5.7,58,50000,0,3.45,8164,2936.0,1396.0,1547.0,970.0,1315.0,0,0,0,0,black,XL,50,1,45,50,CN,4.096233744650796
382,8.0,17,5000,0,4.47,907,601.0,187.0,84.0,16.0,19.0,1,0,1,0,black,S,50,2,40,50,CN,4.397350993377484
383,9.0,8,1000,0,3.58,81,29.0,20.0,13.0,7.0,12.0,0,0,0,0,blue,S,50,3,43,50,CN,3.8568843202548138
384,5.72,9,100,0,2.5,4,1.0,0.0,0.0,2.0,1.0,0,0,0,0,grey,XS,5,1,33,50,CN,3.899490167516388
385,2.0,10,100,0,3.2,10,3.0,1.0,3.0,1.0,2.0,0,0,0,0,white,XXS,1,1,41,50,CN,3.99063829787234
386,9.0,9,1000,0,4.16,129,81.0,19.0,12.0,3.0,14.0,0,0,0,0,blue,S,50,3,43,50,CN,3.940158528468568
387,15.0,13,10,0,4.0,4,2.0,1.0,0.0,1.0,0.0,0,0,0,0,white,S,50,4,42,50,CN,4.021148036253776
